LAT,LONG,OBJECTID,PROVINCE,DISTRICT,SECTOR,CELL,VILLAGE,NAME,TYPE,SOURCE,CAPTURE
-1.121083333,30.424416666,1987,EAST,Nyagatare,MATIMBA,Matimba,Matimba1,Hill side,Primary,Ministry of education,2015
-1.445416666,30.198111111,1988,EAST,NYAGATARE,MUKAMA,RUGARAMA,KIRERANYANA,RUGARAMA P/S,Primary,Ministry of education,2015
-1.085722222,30.406138889,1989,EAST,Nyagatare,MUSHERI,Nyagatarebire,Nyagatabire,RUGARAMA II,Primary,Ministry of education,2015
-1.162277777,30.353472222,1990,EAST,Nyagatare,MUSHERI,Kijojo,Kijojo,KIJOJO,Primary,Ministry of education,2015
-1.298222223,30.356722222,1991,EAST,Nyagatare,NYAGATARE,Barija,Burumba,BURUMBA,Primary,Ministry of education,2015
-1.321111111,30.31525,1992,EAST,Nyagatare,NYAGATARE,nyagatare,Mirama I,MIRAMA,Primary,Ministry of education,2015
-1.336388889,30.337777778,1993,EAST,Nyagatare,NYAGATARE,Rutaraka,Rutaraka,RUTARAKA,Primary,Ministry of education,2015
-1.271638889,30.341472222,1994,EAST,Nyagatare,NYAGATARE,Nsheke,Nsheke,NSHEKE,Primary,Ministry of education,2015
-1.287,30.247166667,1995,EAST,Nyagatare,NYAGATARE,Barija,Barija A,BRIGHT ACADEMY,Primary,Ministry of education,2015
-1.289361111,30.334916667,1996,EAST,Nyagatare,NYAGATARE,barija,kinihira,MORNING STAR,Primary,Ministry of education,2015
-1.301222222,30.324833333,1997,EAST,Nyagatare,NYAGATARE,Nyagatare,Nyagatare II,ST LEONARD,Primary,Ministry of education,2015
-1.285611111,30.338277778,1998,EAST,Nyagatare,NYAGATARE,Barija,Barija A,GOOD FOUNDATION,Primary,Ministry of education,2015
-1.314194444,30.284694444,1999,EAST,Nyagatare,NYAGATARE,nyagatare,mirama,NYAGATARE PARENTS,Primary,Ministry of education,2015
-1.374333333,30.384194445,2000,EAST,Nyagatare,NYAGATARE,Ryabega,Rugendo,RUGENDO,Primary,Ministry of education,2015
-1.316166667,30.393138889,2001,EAST,Nyagatare,NYAGATARE,Kamagiri,Nkerenke,NKERENKE,Primary,Ministry of education,2015
-1.402166666,30.29575,2002,EAST,Nyagatare,NYAGATARE,Gakirage,Nkogi,GAKIRAGE,Primary,Ministry of education,2015
-1.3825,30.275111111,2003,EAST,Nyagatare,RUKOMO,Rukomo,Nyange,RUKOMO II,Primary,Ministry of education,2015
-1.194555555,30.364527778,2004,EAST,Nyagatare,RWEMPASHA,GASINGA,GASINGA,GASINGA,Primary,Ministry of education,2015
-1.160666667,30.323055556,2005,EAST,Nyagatare,RWEMPASHA,KAZAZA,RUKIRI,KAZAZA,Primary,Ministry of education,2015
-1.253638889,30.243944444,2006,EAST,Nyagatare,RWEMPASHA,Mishenyi,Gicwamba,GICWAMBA,Primary,Ministry of education,2015
-1.247527778,30.319833334,2007,EAST,Nyagatare,RWEMPASHA,cyenjojo,cyenjojo,CYENJOJO,Primary,Ministry of education,2015
-1.266694445,30.309694445,2008,EAST,Nyagatare,RWEMPASHA,rutare,rutare,MASHAKA,Primary,Ministry of education,2015
-1.327055556,30.538277778,2009,EAST,Nyagatare,RWIMIYAGA,KIREBE,GATEBE II,Gatebe,Primary,Ministry of education,2015
-1.188111111,30.453777778,2010,EAST,Nyagatare,RWIMIYAGA,RUTUNGO,BWERA,BWERA,Primary,Ministry of education,2015
-1.257083334,30.417083333,2011,EAST,Nyagatare,RWIMIYAGA,KABEZA I,KABEZA I,KABEZA,Primary,Ministry of education,2015
-1.220416666,30.410694445,2012,EAST,Nyagatare,RWIMIYAGA,NYARUPFUBIRE,RZIMIYAGA II,SHINNING SCHOOL,Primary,Ministry of education,2015
-1.302305555,30.234388889,2013,EAST,Nyagatare,Tabagwe,NYABITEKERI,MUNINI,KABIRIZI P/S,Primary,Ministry of education,2015
-1.304583333,30.259361111,2014,EAST,Nyagatare,Tabagwe,NYABITEKERI,KABIRIZI,NYABITEKERI P/S,Primary,Ministry of education,2015
-1.276388889,30.257388889,2015,EAST,Nyagatare,Tabagwe,GITENGURE,NYAGASIGATI,NYAGASIGATIP/S,Primary,Ministry of education,2015
-1.395111111,30.232638889,2016,EAST,NYAGATARE,GATUNDA,KABEZA,MUVUMBA,PS KARAMBI,Secondary,Ministry of education,2015
-1.395277777,30.232638889,2017,EAST,NYAGATARE,GATUNDA,NYARUREMA,NYARUREMA,ETP NYARUREMA,Secondary,Ministry of education,2015
-1.407888889,30.408388889,2018,EAST,NYAGATARE,KARANGAZI,NDAMA,AKANYERE,KARANGAZI S S,Secondary,Ministry of education,2015
-1.126055556,30.424805556,2019,EAST,Nyagatare,MATIMBA,Matimba,Matimba 1,Clever land TSS,Secondary,Ministry of education,2015
-1.092638889,30.415333333,2020,EAST,Nyagatare,MATIMBA,Nyabwishogwezi,Nyabwishongwe I,Kagitumba High s,Secondary,Ministry of education,2015
-1.122361111,30.422944444,2021,EAST,Nyagatare,MATIMBA,Matimba,Matimba 1,TTC Matimba,Secondary,Ministry of education,2015
-1.311583333,30.317055555,2022,EAST,NYAGATARE,NYAGATARE,nyagatere, ,Mary Hill Scholl,Secondary,Ministry of education,2015
-1.262388889,30.339777777,2023,EAST,NYAGATARE,NYAGATARE,Nsheke,Nyegeza,Nyagatare SS,Secondary,Ministry of education,2015
-1.322083333,30.409583333,2024,EAST,Nyagatare,RWIMIYAGA,NYARUPFUBIRE,NYAKAGANDO,RWIMIYAGA TSS,Secondary,Ministry of education,2015
-1.494305555,30.201472222,2025,EAST,GATSIBO,NYAGIHANGA,MURAMBI,BIREMBO,G.S GIHENGERI,Secondary,Ministry of education,2015
-1.396277777,30.208861111,2026,EAST,NYAGATARE,GATUNDA,NYAMIKAMBA,RYABUVARA,GS REBARE,Secondary,Ministry of education,2015
-1.443527778,30.167,2027,EAST,NYAGATARE,GATUNDA,NYANGARA,MUHAMBO CENTRE,GS MUKAMA,Primary,Ministry of education,2015
-1.399583334,30.156027778,2028,EAST,NYAGATARE,GATUNDA,NYANGARA,MUTUMBA,GS MUTUMBA,Primary,Ministry of education,2015
-1.379638889,30.181388889,2029,EAST,NYAGATARE,KARAMA,GIKAGATI,RUTEGAMATWI,GS GIKAGATI,Secondary,Ministry of education,2015
-1.36525,30.15175,2030,EAST,NYAGATARE,KARAMA,NDEGO,MUTETE,GS NDEGO,Secondary,Ministry of education,2015
-1.502222223,30.404166667,2031,EAST,Nyagatare,KARANGAZI,MUSENYI,RUGARAMA,MUSENYI,Primary,Ministry of education,2015
-1.439138889,30.462305556,2032,EAST,Nyagatare,KARANGAZI,NYAMIRAMA,NYAMIRAMA I,NYAMIRAMA,Primary,Ministry of education,2015
-1.404361111,30.397472222,2033,EAST,Nyagatare,KARANGAZI,RWISIRABO,GAKOMA,RWISIRABO,Secondary,Ministry of education,2015
-1.473416667,30.276472222,2034,EAST,Nyagatare,KATABAGEMU,BAYIGABIRIRE,GIKANDURA,KATABAGEMU,Primary,Ministry of education,2015
-1.441138889,30.335416667,2035,EAST,Nyagatare,KATABAGEMU,NYAKIGANDO,REBERO,NYAKIGANDO,Secondary,Ministry of education,2015
-1.415833333,30.146388889,2036,EAST,Nyagatare,KIYOMBE,Gitenga,Muhambo,GITENGA,Primary,Ministry of education,2015
-1.123222222,30.426166667,2037,EAST,Nyagatare,MATIMBA,Matimba,Matimba 1,MATIMBA,Secondary,Ministry of education,2015
-1.480166667,30.156166666,2038,EAST,NYAGATARE,MUKAMA,GATETE,HUNGA,G/S HUNGA,Secondary,Ministry of education,2015
-1.445388889,30.198111111,2039,EAST,NYAGATARE,MUKAMA,GISHORORO,KISARO,G.S. GISHORORO,Secondary,Ministry of education,2015
-1.133916667,30.390166666,2040,EAST,Nyagatare,MUSHERI,Musheri,Musheri,MUSHERI,Secondary,Ministry of education,2015
-1.087333333,30.365027778,2041,EAST,Nyagatare,MUSHERI,Nyamiyonga,Nyamiyonga,NYAMIYONGA,Secondary,Ministry of education,2015
-1.169527778,30.323611111,2042,EAST,NYAGATARE,NYAGATARE,nyagatare, ,GS Nyagatare,Primary,Ministry of education,2015
-1.353027778,30.298944445,2043,EAST,Nyagatare,NYAGATARE,Bushoga,Cyonyo,CYONYO,Primary,Ministry of education,2015
-1.378611111,30.251888889,2044,EAST,Nyagatare,RUKOMO,Gashenyi,Rukomo,RUKOMO I,Primary,Ministry of education,2015
-1.335611111,30.273416667,2045,EAST,Nyagatare,RUKOMO,Nyakagarama,Gashura,RURENGE,Secondary,Ministry of education,2015
-1.239361111,30.3535,2046,EAST,Nyagatare,RWEMPASHA,KABARE,KABARE,KABARE I,Primary,Ministry of education,2015
-1.199333333,30.30825,2047,EAST,Nyagatare,RWEMPASHA,RWEMPASHA,RWAHI,RWEMPASHA,Secondary,Ministry of education,2015
-1.236694445,30.264,2048,EAST,Nyagatare,RWEMPASHA,Mishenyi,Kinungu,BWEYA,Primary,Ministry of education,2015
-1.126527778,30.398388889,2049,EAST,Nyagatare,RWIMIYAGA,NYARUPFUBIRE,NYARUPFUBIRE,NYARUPFUBIRE,Primary,Ministry of education,2015
-1.281,30.4265,2050,EAST,Nyagatare,RWIMIYAGA,GACUNDEZI,RUKUNDO II,GACUNDEZI,Secondary,Ministry of education,2015
-1.225916667,30.415833333,2051,EAST,Nyagatare,RWIMIYAGA,RWIMIYAGA,MAHORO,RWIMIYAGA,Secondary,Ministry of education,2015
-1.285361111,30.207805556,2052,EAST,Nyagatare,Tabagwe,Tabagwe,Tabagwe,"G,S Tabagwe",Secondary,Ministry of education,2015
-1.319944445,30.176833334,2053,EAST,Nyagatare,Tabagwe,SHONGA,GIKOBA,G.S SHONGA,Primary,Ministry of education,2015
-1.319194444,30.221861111,2054,EAST,Nyagatare,Tabagwe,NKOMA,RUNYINYA,G.S RUNYINYA,Primary,Ministry of education,2015
-1.430944444,30.241583333,2055,EAST,NYAGATARE,MUKAMA,BUFUNDA,BITABO,G.S.BUFUNDA,Secondary,Ministry of education,2015
-1.4855,30.203138889,2056,EAST,NYAGATARE,MIMULI,GAKOMA,GAKOMA,G.S.GAKOMA,Secondary,Ministry of education,2015
-1.467166667,30.239861111,2057,EAST,NYAGATARE,MIMULI,BIBARE,BIBARE CENTRE,E.P.NYARUZIBA,Primary,Ministry of education,2015
-1.4895,30.199444445,2058,EAST,NYAGATARE,MIMULI,GAKOMA,GISENYI,SATTELLITTE DE G.S. GAKOMA,Primary,Ministry of education,2015
-1.518194444,30.154444444,2059,EAST,NYAGATARE,MUKAMA,GIHENGERI,GASHAHI,GASHAHI P/S,Primary,Ministry of education,2015
-1.379138889,30.244472222,2060,EAST,NYAGATARE,RUKOMO,Gashenyi,Nyamirambo,Rukomo ss,Secondary,Ministry of education,2015
-1.449888889,30.216694445,2061,EAST,NYAGATARE,MIMULI,MAHORO,REBERO,E.P.MAHWA,Primary,Ministry of education,2015
-1.075944445,30.449194444,2062,EAST,Nyagatare,MATIMBA,Cyembogo,Kabeza,KAGITUMBA,Primary,Ministry of education,2015
-2.255277778,29.523083333,2063,SOUTH,NYANZA,CYABAKAMYI,KADAHO,KABEZA,EP KADAHO,Primary,Ministry of education,2015
-2.330333334,29.415055556,2064,SOUTH,NYAMAGABE,NKOMANE,TWIYA,TWIYA,EP TWIYA,Primary,Ministry of education,2015
-2.311194445,29.384305556,2065,SOUTH,NYAMAGABE,NKOMANE,NYARWUNGO,BISHARARA,EP BISHARARA,Primary,Ministry of education,2015
-2.286027778,29.427777777,2066,SOUTH,NYAMAGABE,NKOMANE,MUSARABA,KIMBOGO,EP MUSARABA,Primary,Ministry of education,2015
-2.332055555,29.426805556,2067,SOUTH,NYAMAGABE,NKOMANE,BITANDARA,BUHANZI,EP BUHANZI,Primary,Ministry of education,2015
-2.376527777,29.536583334,2068,SOUTH,NYAMAGABE,KIBUMBWE,NYAKIZA,KARAMBO,KINYANA PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.396805555,29.557611111,2069,SOUTH,NYAMAGABE,KIBUMBWE,BWENDA,MURAMBI,BWENDA PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.419833334,29.514888889,2070,SOUTH,NYAMAGABE,KIBUMBWE,GAKANKA,NKURUBUYE,GAKANKA PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.259138889,29.562472222,2071,SOUTH,NYAMAGABE,MUSANGE,MASAGARA,CYABASANA,MASAGARA PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.28625,29.568916667,2072,SOUTH,NYAMAGABE,MUSANGE,JENDA,CYABAGOMBA,MUSANGE PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.294944444,29.602555556,2073,SOUTH,NYAMAGABE,MUSANGE,MASANGANO,GASAGARA,NKORE PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.221333333,29.537944445,2074,SOUTH,NYAMAGABE,MUSANGE,NYAGISOZI,UWABARASHI,NYAGISOZI PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.277777778,29.586388889,2075,SOUTH,NYAMAGABE,MUSANGE,MASIZI,MUNINI,NYARUZI PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.368472222,29.4455,2076,SOUTH,NYAMAGABE,MUSEBEYA,RUGANO,RUGANO,EP RUGANO,Primary,Ministry of education,2015
-2.420694445,29.467194444,2077,SOUTH,NYAMAGABE,MUSEBEYA,RUNEGE,GAKEREKO,EP RUNEGE,Primary,Ministry of education,2015
-2.370277777,29.457361111,2078,SOUTH,NYAMAGABE,MUSEBEYA,NYARURAMBI,NYARURAMBI,EP NYARURAMBI,Primary,Ministry of education,2015
-2.400944444,29.427944445,2079,SOUTH,NYAMAGABE,BUHURUKIRO,GIFURWE,BITABA,EP GIFURWE,Primary,Ministry of education,2015
-2.449416667,29.439805556,2080,SOUTH,NYAMAGABE,BUHURUKIRO,BUSHIGISHIGI,BUSHIGISHIGI,EP BUSHIGISHIGI,Primary,Ministry of education,2015
-2.366694445,29.429111111,2081,SOUTH,NYAMAGABE,GATARE,RUGANDA,RUNABA,GAKOMA PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.372,29.381083333,2082,SOUTH,NYAMAGABE,GATARE,GATARE,GASHASHA,GS GATARE,Primary,Ministry of education,2015
-2.395222222,29.425361111,2083,SOUTH,NYAMAGABE,GATARE,MUKONGORO,GIKUNGU,GIKUNGU PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.399888889,29.401111111,2084,SOUTH,NYAMAGABE,GATARE,GATARE,RWAMAKARA,NGANZO PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.467527777,29.569388889,2085,SOUTH,NYAMAGABE,GASAKA,NYAMUGARI,NYARUSANGE,SOS PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.467333333,29.585111111,2086,SOUTH,NYAMAGABE,GASAKA,NGIRYI,MUNYEGE,SUMBA PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.461472222,29.557361111,2087,SOUTH,NYAMAGABE,GASAKA,REMERA,MURIRO,REMERA PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.484638889,29.531888888,2088,SOUTH,NYAMAGABE,GASAKA,KIGEME,MUNOMBE,GASAKA PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.456861111,29.577861111,2089,SOUTH,NYAMAGABE,GASAKA,NYAMUGARI,KIGARAMA,GS MULICO,Primary,Ministry of education,2015
-2.469527778,29.567638889,2090,SOUTH,NYAMAGABE,GASAKA,NYAMUGALI,NYARUSANGE,GS GIKONGORO,Primary,Ministry of education,2015
-2.310305556,29.558277778,2091,SOUTH,NYAMAGABE,KADUHA,MURAMBI,KASEMANYANA,EP MUGOTE,Primary,Ministry of education,2015
-2.351,29.555166667,2092,SOUTH,NYAMAGABE,KADUHA,NYABISINDU,MUKONGORO,EP KIREHE CATHOLIQUE,Primary,Ministry of education,2015
-2.335666667,29.521305555,2093,SOUTH,NYAMAGABE,KADUHA,KAVUMU,BAMBA,EP KADUHA B,Primary,Ministry of education,2015
-2.335138889,29.443861111,2094,SOUTH,NYAMAGABE,MUSHUBI,GASHWATI,GASHWATI,EP GASHWATI,Primary,Ministry of education,2015
-2.333555556,29.463222223,2095,SOUTH,NYAMAGABE,MUSHUBI,CYOBE,NYAGISUMO,EP NYAGISUMO,Primary,Ministry of education,2015
-2.510611111,29.554277778,2096,SOUTH,NYAMAGABE,KAMEGERI,KAMEGERI,KINYOVU,KAMEGERI PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.50125,29.575583333,2097,SOUTH,NYAMAGABE,KAMEGERI,BWAMA,KAMIRO,BWAMA PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.528611111,29.560944445,2098,SOUTH,NYAMAGABE,KAMEGERI,RUSUSA,BARO,EP BARO,Primary,Ministry of education,2015
-2.524666667,29.519472222,2099,SOUTH,NYAMAGABE,TARE,BUHORO,KANSEREGE,GISANZE PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.284944445,29.523972222,2100,SOUTH,NYAMAGABE,MUGANO,RUHINGA,KARAMBI,KARAMBI,Primary,Ministry of education,2015
-2.274388889,29.476722222,2101,SOUTH,NYAMAGABE,MUGANO,SOVU,NZIRANZIZA,MUBUGA,Primary,Ministry of education,2015
-2.315777778,29.506194444,2102,SOUTH,NYAMAGABE,MUGANO,GITONDORERO,GITUNTU,MUGANO,Primary,Ministry of education,2015
-2.241611111,29.526944444,2103,SOUTH,NYAMAGABE,MUGANO,GITWA,KABUHORO,MWUMBA,Primary,Ministry of education,2015
-2.298,29.470972223,2104,SOUTH,NYAMAGABE,MUGANO,YONDA,NYARUSAZI,NYARUSAZI,Primary,Ministry of education,2015
-2.259361111,29.503888889,2105,SOUTH,NYAMAGABE,MUGANO,SOVU,RUGARAMAI,SOVU,Primary,Ministry of education,2015
-2.579777778,29.463055555,2106,SOUTH,NYAMAGABE,KITABI,SHABA,MUYANGE,EP MUYANGE,Primary,Ministry of education,2015
-2.552333333,29.437055556,2107,SOUTH,NYAMAGABE,KITABI,KAGANO,KINTOBO,EP CYUMUSHYIKA,Primary,Ministry of education,2015
-2.536055555,29.468694444,2108,SOUTH,NYAMAGABE,KITABI,MUJUGA,RWUFE,EP MUJUGA,Primary,Ministry of education,2015
-2.558472222,29.473055555,2109,SOUTH,NYAMAGABE,KITABI,UWINGUGU,UWURUNAZI,EP UWINGUGU,Primary,Ministry of education,2015
-2.522111111,29.47275,2110,SOUTH,NYAMAGABE,KITABI,MUJUGA,GAHANDE,EP GAHANDE,Primary,Ministry of education,2015
-2.517833334,29.458333333,2111,SOUTH,NYAMAGABE,KITABI,MUKUNGU,GAHIRA,EP GASHWATI,Primary,Ministry of education,2015
-2.48025,29.502694445,2112,SOUTH,NYAMAGABE,WINKINGI,MUNYEGE,GAHANGO,GAHANGO PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.47675,29.446027778,2113,SOUTH,NYAMAGABE,WINKINGI,KIBYAGIRA,KAGANO,KAGANO PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.504166666,29.434472222,2114,SOUTH,NYAMAGABE,WINKINGI,RUGOGWE,NYAMUGARI,MUNINI PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.497111111,29.457138889,2115,SOUTH,NYAMAGABE,WINKINGI,MUDASOMWA,UWANJYOGORO,NSINDUKA PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.472722222,29.466444444,2116,SOUTH,NYAMAGABE,WINKINGI,GAHIRA,KIBUGAZI,RUGERO PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.456555555,29.474944444,2117,SOUTH,NYAMAGABE,WINKINGI,GAHIRA,GITITI,UWINKINGI PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.440694444,29.602694444,2118,SOUTH,NYAMAGABE,CYANIKA,KARAMA,NYANZA,GS SAINT NICOLAS CYANIKA,Primary,Ministry of education,2015
-2.452777778,29.634444444,2119,SOUTH,NYAMAGABE,CYANIKA,KIYUMBA,KAGARAMA,EP KIYUMBA,Primary,Ministry of education,2015
-2.461027778,29.594555555,2120,SOUTH,NYAMAGABE,CYANIKA,NYANZA,BUHIGA,EP MUGOMBWA,Primary,Ministry of education,2015
-2.419805556,29.6485,2121,SOUTH,NYAMAGABE,CYANIKA,NYANZOGA,MBEHO,EP NYANZOGA,Primary,Ministry of education,2015
-2.407694445,29.605333334,2122,SOUTH,NYAMAGABE,CYANIKA,GITEGA,GASHARU,GS RUGOGWE,Primary,Ministry of education,2015
-2.393888889,29.588444445,2123,SOUTH,NYAMAGABE,MBAZI,NGAMBI,NGAMBI,EP MAHERESHO,Primary,Ministry of education,2015
-2.463194445,29.522611111,2124,SOUTH,NYAMAGABE,KIBILIZI,RUHUNGA,RUHURURA,EP KIBILIZI,Primary,Ministry of education,2015
-2.308083333,29.580944444,2125,SOUTH,NYAMAGABE,MUSANGE,JENDA,NYAKIBUNGO,JENDA PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.429055555,29.443,2126,SOUTH,NYAMAGABE,BUHURUKIRO,BYIMANA,GAKANGAGA,EP BISHYIGA,Primary,Ministry of education,2015
-2.467666666,29.416361111,2127,SOUTH,NYAMAGABE,BUHURUKIRO,KIZIMYAMURIRO,GISHWATI,EP KIZIMYAMURIRO,Primary,Ministry of education,2015
-2.357444444,29.490777778,2128,SOUTH,NYAMAGABE,KADUHA,NYAMIYAGA,NKOMERO,EP NKOMERO,Primary,Ministry of education,2015
-2.340027778,29.562944444,2129,SOUTH,NYAMAGABE,KADUHA,NYABISINDU,KIREHE,EP KIREHE PROTESTANT,Primary,Ministry of education,2015
-2.311722222,29.453722222,2130,SOUTH,NYAMAGABE,MUSHUBI,CYOBE,NYAKABINGO,EP GASENYI,Primary,Ministry of education,2015
-2.304888889,29.431888889,2131,SOUTH,NYAMAGABE,MUSHUBI,BUTETERI,REMERA,EP REMERA,Primary,Ministry of education,2015
-2.506333334,29.490638889,2132,SOUTH,NYAMAGABE,TARE,GASARENDA,MUSE,MUSE PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.524638889,29.543138889,2133,SOUTH,NYAMAGABE,TARE,BUHORO,KIRWA,EP KIRWA,Primary,Ministry of education,2015
-2.518611111,29.495944445,2134,SOUTH,NYAMAGABE,TARE,GATOVU,MUHATI, ,Primary,Ministry of education,2015
-2.49475,29.47975,2135,SOUTH,NYAMAGABE,WINKINGI,MUNYEGE,MUNYEGE,MBUGA PRIMARY SCHOOL,Primary,Ministry of education,2015
-2.435138889,29.553611111,2136,SOUTH,NYAMAGABE,KIBILIZI,GASHIHA,KASEBUTURANYI,EP MUGANZA,Primary,Ministry of education,2015
-2.408333333,29.574861111,2137,SOUTH,NYAMAGABE,KIBILIZI,KARAMBO,NYIRAKIRARO,EP KIBARO CATHOLIQUE,Primary,Ministry of education,2015
-2.278444444,29.573888889,2138,SOUTH,NYAMAGABE,MUSANGE,MASIZI,KARAMA,GS MUSAGE,Secondary,Ministry of education,2015
-2.2865,29.571583333,2139,SOUTH,NYAMAGABE,MUSANGE,JENDA,KABAKANNYI,ESECOMU MUSANGE,Secondary,Ministry of education,2015
-2.265,29.5595,2140,SOUTH,NYAMAGABE,MUSANGE,MASAGARA,MATAKARA,GS MUTAKARA,Secondary,Ministry of education,2015
-2.414527778,29.452222222,2141,SOUTH,NYAMAGABE,MUSEBEYA,GATOVU,BISEREGANYA,TSS&VTC MUSEBEYA,Secondary,Ministry of education,2015
-2.429333333,29.444722222,2142,SOUTH,NYAMAGABE,BUHURUKIRO,BYIMANA,GAKANGAGA,ES BISHYIGA,Secondary,Ministry of education,2015
-2.452416666,29.406805556,2143,SOUTH,NYAMAGABE,BUHURUKIRO,KIZIMYAMURIRO,GIKUNGU,GS KIZIMYAMURIRO,Secondary,Ministry of education,2015
-2.372805555,29.382166667,2144,SOUTH,NYAMAGABE,GATARE,GATARE,GASHASHA,GS GATARE,Secondary,Ministry of education,2015
-2.480861111,29.528138889,2145,SOUTH,NYAMAGABE,GASAKA,KIGEME,MUNOMBE,GS KIGEMEA,Secondary,Ministry of education,2015
-2.457527778,29.583916667,2146,SOUTH,NYAMAGABE,GASAKA,NYAMUGARI,NYAMUGARI,NYAMAGABE SECONDARY SCHOOL,Secondary,Ministry of education,2015
-2.468972222,29.568555555,2147,SOUTH,NYAMAGABE,GASAKA,NYAMUGARI,NYARUSANGE,CENTRE DE FORMATION PROFESSIONNELLE AMIZERO,Secondary,Ministry of education,2015
-2.472138889,29.5835,2148,SOUTH,NYAMAGABE,GASAKA,NGIRYI,SUMBA,GS ACEPER,Secondary,Ministry of education,2015
-2.469833334,29.566833333,2149,SOUTH,NYAMAGABE,GASAKA,NYAMUGALI,NYARUSANGE,GS GIKONGORO,Secondary,Ministry of education,2015
-2.335027778,29.523305555,2150,SOUTH,NYAMAGABE,KADUHA,KAVUMU,BAMBA,GS KADUHA,Secondary,Ministry of education,2015
-2.330805555,29.529138889,2151,SOUTH,NYAMAGABE,KADUHA,KAVUMU,GAHAMA,ES KADUHA,Secondary,Ministry of education,2015
-2.34725,29.448805555,2152,SOUTH,NYAMAGABE,MUSHUBI,GASHWATI,MUSHUBI,ES MUSHUBI,Secondary,Ministry of education,2015
-2.506527777,29.60225,2153,SOUTH,NYAMAGABE,KAMEGERI,KIZI,KINYANA,VTC KIZI,Secondary,Ministry of education,2015
-2.515,29.482166666,2154,SOUTH,NYAMAGABE,TARE,GASARENDA,KAGARAMA,COLLEGE DE MUDASOMWA,Secondary,Ministry of education,2015
-2.49125,29.480888889,2155,SOUTH,NYAMAGABE,WINKINGI,MUNYEGE,MUNYEGE,MBUGA TTC,Secondary,Ministry of education,2015
-2.441916666,29.601416666,2156,SOUTH,NYAMAGABE,CYANIKA,KARAMA,NYANZA,GS NOTRE DAME DE LA PAIX CYANIKA,Secondary,Ministry of education,2015
-2.442111111,29.601555555,2157,SOUTH,NYAMAGABE,CYANIKA,KARAMA,NYANZA,GS SAINT NICOLAS CYANIKA,Secondary,Ministry of education,2015
-2.408666667,29.60475,2158,SOUTH,NYAMAGABE,CYANIKA,GITEGA,GASHARU,GS RUGOGWE,Secondary,Ministry of education,2015
-2.387111111,29.609916666,2159,SOUTH,NYAMAGABE,MBAZI,NGAMBI,GASEKE,ES NGARA,Secondary,Ministry of education,2015
-2.394944445,29.587194445,2160,SOUTH,NYAMAGABE,MBAZI,NGAMBI,NGAMBI,ES MAHERESHO,Secondary,Ministry of education,2015
-2.317666667,29.414361111,2161,SOUTH,NYAMAGABE,NKOMANE,BITANDARA,RUGEYO,GS BITANDARA,Secondary,Ministry of education,2015
-2.347111111,29.401416666,2162,SOUTH,NYAMAGABE,NKOMANE,MUTENGERI,MUTENGERI,GS MUTENGERI,Secondary,Ministry of education,2015
-2.402277778,29.526083333,2163,SOUTH,NYAMAGABE,KIBUMBWE,KIBIBI,RWEZAMENYO,GS KIBUMBWE,Secondary,Ministry of education,2015
-2.355666666,29.424333334,2164,SOUTH,NYAMAGABE,GATARE,SHYERU,SHYERU,NYARWUNGO PRIMARY SCHOOL,Secondary,Ministry of education,2015
-2.484722222,29.524583333,2165,SOUTH,NYAMAGABE,GASAKA,KIGEME,GAKOMA,GS KIGEME B,Secondary,Ministry of education,2015
-2.338722222,29.487472222,2166,SOUTH,NYAMAGABE,KADUHA,MUSENYI,BURENGO,GS MUSENYI,Secondary,Ministry of education,2015
-2.293694445,29.447,2167,SOUTH,NYAMAGABE,MUSHUBI,BUTETERI,KIZANGANYA,GS BUTETERI,Secondary,Ministry of education,2015
-2.528833333,29.576916666,2168,SOUTH,NYAMAGABE,KAMEGERI,NYARUSIZA,NYARUSIZA,GS RUSUSA,Secondary,Ministry of education,2015
